sourceId,referenceTimestamp,datatype,value,unit,lon,lat
SN50310,2017-10-01 06:00:00+00:00,mean(air_temperature P1M),5.8,degC,5.9636631,60.3889174
SN50540,2017-10-01 06:00:00+00:00,mean(air_temperature P1M),9.8,degC,5.3327,60.383
SN52310,2017-10-01 06:00:00+00:00,mean(air_temperature P1M),7.3,degC,5.9758,60.859
SN50480,2017-11-01 00:00:00+00:00,mean(air_temperature P1M),3.9,degC,5.2777,60.2913
SN50865,2017-11-01 06:00:00+00:00,mean(air_temperature P1M),2.0,degC,5.542,60.3828
SN50175,2017-11-01 06:00:00+00:00,mean(air_temperature P1M),5.6,degC,5.2038,60.0167
SN51010,2017-11-01 06:00:00+00:00,mean(air_temperature P1M),4.1,degC,5.7243,60.5205
SN50540,2017-11-01 06:00:00+00:00,mean(air_temperature P1M),4.7,degC,5.3327,60.383
SN52310,2017-11-01 06:00:00+00:00,mean(air_temperature P1M),2.0,degC,5.9758,60.859
SN50310,2017-11-01 06:00:00+00:00,mean(air_temperature P1M),0.5,degC,5.9636631,60.3889174
SN50570,2017-11-01 06:00:00+00:00,mean(air_temperature P1M),3.0,degC,5.3358,60.404
SN50539,2017-11-01 06:00:00+00:00,mean(air_temperature P1M),4.7,degC,5.332,60.3837
SN50500,2017-11-01 06:00:00+00:00,mean(air_temperature P1M),4.4,degC,5.2265,60.2892
SN50810,2017-11-01 06:00:00+00:00,mean(air_temperature P1M),3.8,degC,5.3418,60.4742
SN50503,2017-11-01 06:00:00+00:00,mean(air_temperature P1M),3.2,degC,5.3967,60.35
SN50480,2017-12-01 00:00:00+00:00,mean(air_temperature P1M),2.5,degC,5.2777,60.2913
SN50570,2017-12-01 06:00:00+00:00,mean(air_temperature P1M),1.7,degC,5.3358,60.404
SN51010,2017-12-01 06:00:00+00:00,mean(air_temperature P1M),1.9,degC,5.7243,60.5205
SN50175,2017-12-01 06:00:00+00:00,mean(air_temperature P1M),3.9,degC,5.2038,60.0167
SN50810,2017-12-01 06:00:00+00:00,mean(air_temperature P1M),1.9,degC,5.3418,60.4742
SN50540,2017-12-01 06:00:00+00:00,mean(air_temperature P1M),3.2,degC,5.3327,60.383
SN50500,2017-12-01 06:00:00+00:00,mean(air_temperature P1M),2.6,degC,5.2265,60.2892
SN50865,2017-12-01 06:00:00+00:00,mean(air_temperature P1M),0.6,degC,5.542,60.3828
SN50503,2017-12-01 06:00:00+00:00,mean(air_temperature P1M),1.8,degC,5.3967,60.35
SN52310,2017-12-01 06:00:00+00:00,mean(air_temperature P1M),-0.7,degC,5.9758,60.859
SN50310,2017-12-01 06:00:00+00:00,mean(air_temperature P1M),-1.5,degC,5.9636631,60.3889174
SN50539,2017-12-01 06:00:00+00:00,mean(air_temperature P1M),3.2,degC,5.332,60.3837
